Fuente;Mensaje;Etiqueta;Descripcion
COMENTARIO_FB;Cuando duermo te sueño cuando despierto te pienso será porque te amo.;0;BAJO_RIESGO
TWEET;Cuando se trata de ti todo es perfecto me traes amor paz esperanza gracias por mucho sacrificio y mucho amor… https://t.co/drzMaEpkbY;0;BAJO_RIESGO
COMENTARIO_FB;Cuando te digo te amo no lo pienso solo lo siento y lo digo.;0;BAJO_RIESGO
COMENTARIO_FB;Cuánto más te miro más te quiero.... y cuando no te veo más te deseo.;0;BAJO_RIESGO
TWEET;Cuanto te quise y te quiero todavía adiós amor me voy de ti y esta vez para siempre;0;BAJO_RIESGO
TWEET;Cuidate mucho mi vida descanza rico ?;0;BAJO_RIESGO
TWEET;Cuidate mucho! ? Me llamas a penas puedas por favor yo aviso a tu casa ten bonito viaje amor!   ;0;BAJO_RIESGO
COMENTARIO_FB;de algo estoy seguro es que esto en verdad es para siempre ?;0;BAJO_RIESGO
COMENTARIO_FB;De ti en un segundo me enamoré pero ni en un siglo te olvidaré.;0;BAJO_RIESGO
TWEET;De todas mis fantasías mi favorita siempre será despertar a tu lado y decirte “buenos días amor me haces tan feliz”.;0;BAJO_RIESGO
TWEET;De verdad bebé me haces tan feliz en serio sabes que no podría haber conseguido nada sin ti porque eres lo máximo!!! https://t.co/Arf0vBR1QK;0;BAJO_RIESGO
COMENTARIO_FB;Decirte “que tengas una linda noche” es una forma muy bonita de decir estuve pensando en ti todo el día.;0;BAJO_RIESGO
TWEET;Definitivamente  estoy enamorado de ti;0;BAJO_RIESGO
TWEET;Descanza bien amor! Mañana tenemos práctica ya estudiaste no? JAJA eso es confianza!!! Dale me soplas ahhh XD;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Descanza Tamy seuña bonito y escribeme mañana no te olvides de mi xD ;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;desde que llegaste a mi vida no he sentido esa tristeza tan profunda. Te debo mi felicidad;0;BAJO_RIESGO
TWEET;Desde que llegaste a mi vida no me falta ya nada tengo tu amorcariño y me haces muy feliz llegaste para darle color a mi mundo  https://t.co/MCMN7qPSeg;0;BAJO_RIESGO
COMENTARIO_FB;Desde que nos conocimos me di cuenta que nací para amarte para cuidarte para hacerte reír y para consolarte en tus peores momentos. Eres el amor de mi vida”.;0;BAJO_RIESGO
COMENTARIO_FB;Desearte una feliz noche es poco ya que tu me haces feliz cada día.;0;BAJO_RIESGO
COMENTARIO_FB;Deseo que seas para mí hasta el final de mis días deseo cuidarte deseo hacerte feliz;0;BAJO_RIESGO
TWEET;Dios me permita amarte para toda la vida mi amor te amo mucho.... ???????? https://t.co/qMofDuSjaS;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Dios te puso en mi camino eso lo. No creo que te des cuenta de lo mucho que te amo pero me has cambiado la vida bebé gracias por tu amor ???;0;BAJO_RIESGO
COMENTARIO_FB;Duerme tranquila yo como un ángel cuidare tus sueños. Te Amo.;0;BAJO_RIESGO
COMENTARIO_FB;El amor lo conocí al estar a tu lado con la dulzura del saber que nos queremos tanto te quiero mucho.;0;BAJO_RIESGO
TWEET;El amor más lindo te quiero siempre en mi vida???? https://t.co/Pg1ZQiagPg;0;BAJO_RIESGO
COMENTARIO_FB;El amor solo lo conocí cuando te vi y por eso he decido amarte por siempre.;0;BAJO_RIESGO
COMENTARIO_FB;El amor no es un simple te quiero no es un simple te amo el amor eres tú.;0;BAJO_RIESGO
TWEET;en los malos y buenos momentos  siempre a mí lado. Te quiero para siempre mí amor;0;BAJO_RIESGO
COMENTARIO_FB;En mi mundo sólo existimos tú yo y el gran amor que nos une.;0;BAJO_RIESGO
TWEET;Enamorado estoy de ti como actuas te comportas hasta como me llamas;0;BAJO_RIESGO
TWEET;Enamorado irremediablemente enamorado de ti <3;0;BAJO_RIESGO
VIDEO;entonces vamos al cine?? Anda será divertido! Vamos con andrea y su flaco! Cita doble wujuuu;0;BAJO_RIESGO
COMENTARIO_FB;Eras eres y siempre seras el amor de mi vida.;0;BAJO_RIESGO
CHAT;Eres brillante! La chica más inteligente de la facultad! Vas a poder con esto y con más te lo aseguro!;0;BAJO_RIESGO
TWEET;Eres de las personas que más quiero por acá mereces todo el amor y la felicidad del mundo. Gracias por tu amor!;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Eres diferente a todas las personas que haya conocido :3;0;BAJO_RIESGO
COMENTARIO_FB;Eres el amor de mi vida y contigo quiero estar por siempre.;0;BAJO_RIESGO
TWEET;Eres increíble no hay nadie como tu mi amor lalala jajaja xD;0;BAJO_RIESGO
CHAT;Eres la chica más brillante que conzco ya vas a ver que sí vas a poder! Confío en ti tienes talento!;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Eres la chica que quiero por el resto de mi vida quiero que seas la mamá de mis hijos;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Eres la mejor eres perfecta! La mujer que necesitaba en mi vida ;0;BAJO_RIESGO
COMENTARIO_FB;Eres lo lindo de mi vida y por eso te amo.;0;BAJO_RIESGO
TWEET;Eres lo más especial y hermoso que tengo gracias por estar conmigo en estos días grises haces que todo sea tan lindo! … https://t.co/NmtvdYpVFb;0;BAJO_RIESGO
TWEET;"Eres lo más hermoso que existe tu sonrisa tus ojitos tus labios todo.
Es inexplicable tu belleza!   https://t.co/G1Ld7HYvSa";0;BAJO_RIESGO
TWEET;Eres lo mejor q me ha podido pasar. Gracias por todo lo que haces por mí cariño por estar a mi lado dia a dia y x ayudarme a ser mejor <3  https://t.co/mn6MPC7EWZ;0;BAJO_RIESGO
COMENTARIO_FB;Eres lo mejor que me ha pasado en la vida y no puedo amarte más. Gracias por ser especial estoy orgulloso de ti;0;BAJO_RIESGO
TWEET;Eres lo mejor que me ha pasado! No sé como hice para merecerte. Siempre juntos mi amor <3;0;BAJO_RIESGO
COMENTARIO_FB;Eres lo mejor que me pudo pasar en la vida siempre te amare.;0;BAJO_RIESGO
COMENTARIO_FB;eres lo mejor que me pudo pasar y la mejor persona que he conocido. Mi princesa hermosa te amo????;0;BAJO_RIESGO
TWEET;Eres lo mejor que pudo haberme pasado antes! Ahora sé que el amor existe y que vive en nuestros besos ?;0;BAJO_RIESGO
TWEET;eres mi amiga mi consejera mi esposa <3;0;BAJO_RIESGO
TWEET;Eres mi calma gracias por apoyarme aun en los momentos mas dificiles te quiero mucho <3;0;BAJO_RIESGO
COMENTARIO_FB;eres mi principio a fin yo quiero tenerte pero es por amor;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Eres mi todo sin ti  no seria el que soy ahora gracias por todo bebé. Por hacerme un mejor hombre ??;0;BAJO_RIESGO
COMENTARIO_FB;Eres mi vida entera Anel eres mi sueño;0;BAJO_RIESGO
COMENTARIO_FB;Eres mi vida niña chay;0;BAJO_RIESGO
CHAT;Eres responsable eres brillante eres perfecta para el puesto mi amor! A qué le temes? Y si no te aceptan pues ellos se lo pierden!;0;BAJO_RIESGO
COMENTARIO_FB;Eres tan linda tan hermosa será por tu pelo o tu sonrisa yo creo que es porque eres única.;0;BAJO_RIESGO
TWEET;Eres un amor de persona mereces ser tratada con mucho respeto y sobretodo bien :D;0;BAJO_RIESGO
TWEET;Eres una de las mejores personas que conozco. Valiente inteligente preciosa en todos los sentidos y muy buena amiga https://t.co/CkfwTtfv0U;0;BAJO_RIESGO
TWEET;eres una mujer valiente te respeto mucho querida;0;BAJO_RIESGO
TWEET;Eres una persona muy fuerte y un ejemplo para mi tu me haces levantarme cuando caigo. Te admiro Juliann;0;BAJO_RIESGO
CHAT;Eres una pro! Te va a salir en una vas a ver solo ten calma y dedicale tiempo! No te preocupes podrás con todo :D;0;BAJO_RIESGO
CHAT;Eres una pro! Vas a poder con todo! Solo ten calma y se valiente como lo has sido siempre bebé :3;0;BAJO_RIESGO
TWEET;Eres y seras siempre el amor de mi vida... Te quiero mucho mi chiquita  bella ????? https://t.co/Ztftkvqa1l;0;BAJO_RIESGO
CHAT;Es broma? Eres una pro! Te va a salir pronto ya vas a ver que sí lo logras! Creo en ti :);0;BAJO_RIESGO
COMENTARIO_FB;es lo que anhelo algún día junto a la mujer más bella ?????;0;BAJO_RIESGO
COMENTARIO_FB;Es lo que mas anhelo dia a dia amor mio Mariana Santana sos la luz de mis ojos que ilumina mi camino y llenarte de besos y mimos mi adorada Esposa;0;BAJO_RIESGO
COMENTARIO_FB;es por eso que siempre duermo abrazando mi almohada amor imaginando el día que por fin pueda abrazarte a ti ????;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Es que contigo todo es diferente… todo es tan… tan genial! No se pero ahora si me dio de verdad te amo;0;BAJO_RIESGO
TWEET;Es que es inexplicable lo feliz que me haces. ¡8 días a tu lado amor! https://t.co/MbeNzZFj0O;0;BAJO_RIESGO
TWEET;Es que no se que hice para merecerte no sabes lo bien que me haces eres lo que me hace un poco más fuerte;0;BAJO_RIESGO
COMENTARIO_FB;Eso es lo que anhelo día a día amor estar juntos los dos todos los días amo;0;BAJO_RIESGO
COMENTARIO_FB;Espero que con este te extraño te llegue un te quiero con el corazón.;0;BAJO_RIESGO
TWEET;Espero que tengas una mañana tan brillante y linda como tu SONRISA. Te QUIERO mi AMOR.;0;BAJO_RIESGO
COMENTARIO_FB;Estaba preocupado por ti estás bien? Es que te fuiste corriendo. Escuchame nadie tiene derecho a hacerte sentir mal nadie!;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;estar contigo es la mejor cosa que me ha sucedido :3 porque la primera fue conocerte;0;BAJO_RIESGO
COMENTARIO_FB;Estaremos juntos siempre eso lo sé. Te amo”.;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Estás de broma? Un bebé? Entonces voy a ser papá? No me lo creo… sencillamente te amo! Gracias por darme este bebé te amooo;0;BAJO_RIESGO
COMENTARIO_FB;Estás en mi corazón...¿Quieres estar conmigo? Dí que sí bebecita;0;BAJO_RIESGO
COMENTARIO_FB;esto es mi declaración de amor espero que aceptes ser mi novia y no me dejes en la FriendZone;0;BAJO_RIESGO
TWEET;Estoy completamente enamorado de ti cielo! ERES MÁS FUERTE AHORA!;0;BAJO_RIESGO
CHAT;Estoy enamorado de ti y de tus pecas. Jajajaja parece que son un montón de insectitos insectitos de amor ???;0;BAJO_RIESGO
TWEET;Estoy enamorado de tí y quiero seguir a tu lado sin importar lo que pase.;0;BAJO_RIESGO
CHAT;Estoy enamorado de ti!!!!  no puedo ocultarlo más te he querido toda la secundaria no quiero que nos vayamos a alejar por esto pero ya no podía guardarmelo más :( Tonces? ME aceptas?;0;BAJO_RIESGO
TWEET;Estoy enamorado tragado de ti de tu mirada encantadora;0;BAJO_RIESGO
TWEET;Estoy más enamorado de ti eres lo más perfecto que tengo. https://t.co/Ii9dyaviSa;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Estoy muy agradecido por que te hayas cruzado en mi camino y de haberte conocido… la verdad es que sí estoy locamente enamorado de ti;0;BAJO_RIESGO
TWEET;estoy muy enamorado de ti  y quiero lo sepasa cada dia de tuu vida  no importa lo q tenga q pasar  no vamos a rendirnos saldremos adelante;0;BAJO_RIESGO
COMENTARIO_FB;Estoy orgulloso de la mujer que eres! No se como andas con un tontito como yo pero siguele xD;0;BAJO_RIESGO
COMENTARIO_FB;estoy orgulloso de ti! Sabía que te contratarían! Te felicito amor;0;BAJO_RIESGO
TWEET;estoy recontra enamorado de ti contigo la vida es mejor :D ;0;BAJO_RIESGO
TWEET;Estoy seguro que seremos unos buenos padres amor. No olvides nunca que te amo y estoy muy enamorado de ti. https://t.co/188GcHWinR;0;BAJO_RIESGO
TWEET;Estoy super enamorado de ti! Parezco un chibolo templado pero por ti vale la pena preciosa ?;0;BAJO_RIESGO
TWEET;Estoy tan pero tan enamorado de ti como de la vida que puedo compartir a tu lado.;0;BAJO_RIESGO
COMENTARIO_FB;Extraño tantas cosas de ti quiero volverte a verte.;0;BAJO_RIESGO
TWEET;Felicidades a lo más bonito del mundo entero. Te quiero amor ?? https://t.co/Q8fH0jxD8r;0;BAJO_RIESGO
TWEET;"FELICIDADES AL MAYOR AMOR DE MI VIDA!?? 
Gracias por estar siempre a mi lado y por cuidarme. Aunque estemos muy lejos uno de otro siempre serás muy especial para mi https://t.co/fnrEvnD9QB";0;BAJO_RIESGO
TWEET;Feliz 6 meses amor de mi vida gracias por hacerme pasar los mejores momentos a tu lado me alegras la vida con solo una sonrisa  https://t.co/d7lXnQIwh1;0;BAJO_RIESGO
TWEET;Feliz aniversario mi amor! ???? Ya son años de conocernos son años de enamorados cada día es una nueva aventura a tu lado!  https://t.co/rJaJH12cCk;0;BAJO_RIESGO
TWEET;Feliz cumpleañoooos @itzelm16 pony de amor te quiero musho??;0;BAJO_RIESGO
CHAT;Fuiste el angel que necesitaba en mi vida tú me haces querer ser mejor te lo debo te admiro y te juro que voy a ser el mejor novio que pueda haber;0;BAJO_RIESGO
COMENTARIO_FB;Fuiste mi más bonito comienzo y quiero que seas mi eterno final te amo.;0;BAJO_RIESGO
TWEET;Gracias @normanoviembre por estar a mi lado por tu amor y sobretodo ahora por tu paciencia ?? Te amooooooooo;0;BAJO_RIESGO
TWEET;Gracias a ti por estar siempre a mi lado y nunca soltarme la mano. Eres la mejor!!  ???;0;BAJO_RIESGO
BLOG;Gracias amor por todos los momentos que pasamos juntos por lo feliz que me haces por estar cuando más te he necesitado!! GRACIAS!!!;0;BAJO_RIESGO
COMENTARIO_FB;Gracias amor te amare todo el tiempo y siempre saldremo juntos adelante ??;0;BAJO_RIESGO
TWEET;Gracias me acabo de enterar y con feliz me haces porque tu eres mi amor de siempre ?;0;BAJO_RIESGO
TWEET;Gracias mi amor por estar a mi lado. Pero te tienes que ir a Lima y si voy contigo? En la maleta si entro toy flaco XD;0;BAJO_RIESGO
TWEET;Gracias por acompañarme  en todo por estar siempre a mi lado te amo mucho  amor  eres todo y más que eso ??… https://t.co/MLacPNOPlg;0;BAJO_RIESGO
TWEET;gracias por coincidir conmigo feliz primer mes mi amor ojala sean muchos? te quiero https://t.co/RvSvKbn0X2;0;BAJO_RIESGO
COMENTARIO_FB;Gracias por compartir tu vida conmigo y hacer de la mía muy especial.;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Gracias por compartir un pedacito de tu vida conmigo tu me haces fuerte;0;BAJO_RIESGO
TWEET;Gracias por estar a mi lado bonnie eres hermosa y te quiero muchísimo mi amor linda ???;0;BAJO_RIESGO
TWEET;gracias por estar conmigo hasta en mis peores momentos  no sabes cuanto te amo !!!;0;BAJO_RIESGO
COMENTARIO_FB;Gracias por estar conmigo gracias por existir de no ser por ti no sé qué sería de mí.;0;BAJO_RIESGO
TWEET;Gracias por hacerme feliz con tu sonrisa tu actitud co  todo lo que haces. eres la persona más especial en mi vida :D;0;BAJO_RIESGO
COMENTARIO_FB;Gracias por ser parte de mi vida más que extrañarte siempre voy a amarte.;0;BAJO_RIESGO
TWEET;Gracias tú me haces feliz! GRACIAS POR PERMITIRME ESTAR A TU LADO!!! TE AMO! ERES DEMASIADO! TE QUIERO!! ?;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Hablamos luego cuidate te quiero bebé asi mira con todo mi corazón asi mira ?;0;BAJO_RIESGO
COMENTARIO_FB;Haré lo que este en mis manos para estar cerca de ti literalmente ????????????????????;0;BAJO_RIESGO
COMENTARIO_FB;hasta la eternidad mi amor te amo tanto ???;0;BAJO_RIESGO
COMENTARIO_FB;He tratado de demostrarte lo mucho q te amo y q veas q solo a ti es a quien kiero sin importar lo q digan los demas solo tengo ojitos para ti mi niña hermosa..;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Heeeeey!!! Estas ahí? Buenos diaaas! Arriba mi amor que nos deja el bus! Paso por ti en una hora no te vayas a quedar dormida ah jajaja como la otra vez pucha xD;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;heeey qué tal las vacaciones? Aquí pensando en ti sin poder verte eso es muy sad :( te extraño bebé;0;BAJO_RIESGO
TWEET;heeey y como te fue en el viaje? Todo tranquilo??;0;BAJO_RIESGO
CHAT;Hey como te fue en tu capacitacion? Estuvo full? Cuenta y exagera!!! :D;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;hey hola que haces? Jajajajja yo tambien aunque estaba medio aburrido jajaja te amo bebé siempre me haces reir;0;BAJO_RIESGO
TWEET;Hey hola llamame cuando llegues estoy preocupado :( Ten cuidado;0;BAJO_RIESGO
CHAT;hey hola qué haciendo? Jajaja avisa pe con tiempo me hubiera salido antes jajaja;0;BAJO_RIESGO
COMENTARIO_FB;hey me alegra que salieras bien de tu examen! Esa es mi chica!;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Hey me extrañaste? Yo a ti si un montón :( cuenta como te fue?;0;BAJO_RIESGO
TWEET;hey que bueno que contestaste te queria decir para ir a comer pollito con los chicos de la u vamos?;0;BAJO_RIESGO
TWEET;Hey y al final cómo te fue en la entrevista? Cuenta! Y qué te dijo luego?;0;BAJO_RIESGO
COMENTARIO_FB;hey y como amaneciste? Todo bien por alla?;0;BAJO_RIESGO
TWEET;hey y cómo te fue amor? Qué quería decirte tu jefe? Ojala sea algo bueno :3;0;BAJO_RIESGO
COMENTARIO_FB;hey y llegaron bien? No me dejes en visto estoy preocupado :(;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Hey! Cómo dormiste niña de mi corazón? Jajajaja pero pon alarma! Pucha yo tampoco puedo por eso somos tal para cual :P;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Hey! Disculpa la hora pero recien llego de la chamba espero que estés bien. Cuidate y ten un día super! ?;0;BAJO_RIESGO
TWEET;hey! Vamos al concierto? Será divertido! :D vamos con los chicos si quieres! Es entrada libre!! De ahí a comer pizza? Habla! :D;0;BAJO_RIESGO
TWEET;Hice unas empanadas que quedaron fue mi amor con te quiero?;0;BAJO_RIESGO
VIDEO;Hola como amaneciste? Sii tambien muero de sueño pero ni modo a darle! Apura que tenemos clase;0;BAJO_RIESGO
TWEET;hola estas bien? Te puedo ayudar en algo? Te vi un poco triste :(;0;BAJO_RIESGO
TWEET;Hola llegaste bien? Avisame cuando llegues por favor que me preocupo;0;BAJO_RIESGO
TWEET;Hola mi Amor buenos días te amo ?? como no tienes idea mi amor ?? siempre quiero que estés a mi lado te amo te amo ??;0;BAJO_RIESGO
TWEET;Hola mi amor como te fue? ;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Hola mi amorcito! Llegaron bien? Es que es tarde perdón pues me preocupa que le pase algo  a mi corazón Jajaja hey pero no me grites xD;0;BAJO_RIESGO
TWEET;hola mi hermosa Marlene tiene mucho que no te escribo pero quiero decirte que eres la mujer más hermosa del mundo!;0;BAJO_RIESGO
TWEET;Hola mi vida. Con todo el amor del mundo quiero desearle Feliz cumpleaños a la mujer más hermosa de esta vida https://t.co/0J04KxS1Vg;0;BAJO_RIESGO
CHAT;Hola! Jaja no nada solo pasaba para saludar y ver cómo estabas… no quiero parecer tonto pero sí quería conversar contigo :3;0;BAJO_RIESGO
TWEET;hola! Que tal como has estado? Jaja enserio?? A ver mejor te llamo para que me cuentes jaja;0;BAJO_RIESGO
TWEET;Hola!! Como estas? Espero que tengas un bonito día <3;0;BAJO_RIESGO
TWEET;Hola cómo has estado? Solo quería saludarte y ver cómo estabas :D;0;BAJO_RIESGO
CHAT;Hola solo quería saludarte y ver cómo estás jajaja sii ya logré escaparme del trabajo estoy camino a mi guarida xD;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;Hola? Solo queria pasar a saludar espero que estes bien ten un bonito dia… no te olvides que te amo;0;BAJO_RIESGO
CONVERSACION_PUBLICADA;holaa sí ya llegué princesa no tienes de qué preocuparte no nada hubo turbulencia;0;BAJO_RIESGO
COMENTARIO_FB;holaaa como estás? Qué hay de nuevo? :D;0;BAJO_RIESGO
TWEET;Hoy cumplo 2 añotes con mi hermosa novia ?? @hchra_  TE AMOO gracias por todo el amor que me brindas por siempre estar a mi lado https://t.co/NJQ8twLRve;0;BAJO_RIESGO
COMENTARIO_FB;hoy me doy cuenta que te amo más que a nadie. Y que es para siempre;0;BAJO_RIESGO
PÁGINA WEB DE APOYO PSICOLÓGICO;"hoy me encargo yo de cocinar tu estás cansada no te preocupes por nada ;)";0;BAJO_RIESGO
TWEET;Iluminas mi vida quiero que te quedes conmigo para siempre <3 No te vas a arrepentir te quiero con todo mi corazón :D;0;BAJO_RIESGO
TWEET;JA! Salí de una tocada nos fue bien hubo harto público pero no me vayas a apanar :( Yo solo pensaba en ti te extrañé mucho :( Si si sé que tenías examen pero te extrañé pe que quieres que te diga xD;0;BAJO_RIESGO
